country,geo,indicator.name,indicator,year,tfr
Sao Tome and Principe,stp,Total fertility rate,tfr,1938,6.23
Saudi Arabia,sau,Total fertility rate,tfr,1938,7.04
Senegal,sen,Total fertility rate,tfr,1938,6.12
Serbia,srb,Total fertility rate,tfr,1938,4.01
Seychelles,syc,Total fertility rate,tfr,1938,5.16
Sierra Leone,sle,Total fertility rate,tfr,1938,5.75
Singapore,sgp,Total fertility rate,tfr,1938,7.68
Slovak Republic,svk,Total fertility rate,tfr,1938,2.8
Slovenia,svn,Total fertility rate,tfr,1938,2.82
Solomon Islands,slb,Total fertility rate,tfr,1938,6.41
Somalia,som,Total fertility rate,tfr,1938,7.07
South Africa,zaf,Total fertility rate,tfr,1938,6.41
Spain,esp,Total fertility rate,tfr,1938,2.56
Sri Lanka,lka,Total fertility rate,tfr,1938,5.43
Sudan,sdn,Total fertility rate,tfr,1938,6.66
Suriname,sur,Total fertility rate,tfr,1938,6.58
Swaziland,swz,Total fertility rate,tfr,1938,6.71
Sweden,swe,Total fertility rate,tfr,1938,1.8
Switzerland,che,Total fertility rate,tfr,1938,1.78
Syria,syr,Total fertility rate,tfr,1938,7.02
Taiwan,twn,Total fertility rate,tfr,1938,6.25
Tajikistan,tjk,Total fertility rate,tfr,1938,5.81
Tanzania,tza,Total fertility rate,tfr,1938,6.72
Thailand,tha,Total fertility rate,tfr,1938,6.24
Timor-Leste,tls,Total fertility rate,tfr,1938,6.51
Togo,tgo,Total fertility rate,tfr,1938,6.34
Tonga,ton,Total fertility rate,tfr,1938,6.93
Trinidad and Tobago,tto,Total fertility rate,tfr,1938,4.36
Tunisia,tun,Total fertility rate,tfr,1938,6.19
Turkey,tur,Total fertility rate,tfr,1938,6.7
Turkmenistan,tkm,Total fertility rate,tfr,1938,6.13
Uganda,uga,Total fertility rate,tfr,1938,6.89
Ukraine,ukr,Total fertility rate,tfr,1938,3.39
United Arab Emirates,are,Total fertility rate,tfr,1938,6.94
United Kingdom,gbr,Total fertility rate,tfr,1938,1.84
United States,usa,Total fertility rate,tfr,1938,2.09
Uruguay,ury,Total fertility rate,tfr,1938,2.68
Uzbekistan,uzb,Total fertility rate,tfr,1938,5.67
Vanuatu,vut,Total fertility rate,tfr,1938,7.16
Venezuela,ven,Total fertility rate,tfr,1938,5.42
Palestine,pse,Total fertility rate,tfr,1938,7.28
Western Sahara,esh,Total fertility rate,tfr,1938,6.32
Vietnam,vnm,Total fertility rate,tfr,1938,5.03
Virgin Islands (U.S.),vir,Total fertility rate,tfr,1938,5.34
Yemen,yem,Total fertility rate,tfr,1938,7.09
Zambia,zmb,Total fertility rate,tfr,1938,6.71
Zimbabwe,zwe,Total fertility rate,tfr,1938,6.75
South Sudan,ssd,Total fertility rate,tfr,1938,6.66
Afghanistan,afg,Total fertility rate,tfr,1939,7.36
Albania,alb,Total fertility rate,tfr,1939,3.75
Algeria,dza,Total fertility rate,tfr,1939,7.33
Angola,ago,Total fertility rate,tfr,1939,7.0
Antigua and Barbuda,atg,Total fertility rate,tfr,1939,4.49
Argentina,arg,Total fertility rate,tfr,1939,3.43
Armenia,arm,Total fertility rate,tfr,1939,5.67
Aruba,abw,Total fertility rate,tfr,1939,5.71
Australia,aus,Total fertility rate,tfr,1939,2.22
Austria,aut,Total fertility rate,tfr,1939,2.86
Azerbaijan,aze,Total fertility rate,tfr,1939,6.19
Bahamas,bhs,Total fertility rate,tfr,1939,4.82
Bahrain,bhr,Total fertility rate,tfr,1939,7.0
Bangladesh,bgd,Total fertility rate,tfr,1939,6.44
Barbados,brb,Total fertility rate,tfr,1939,4.32
Belarus,blr,Total fertility rate,tfr,1939,3.7
Belgium,bel,Total fertility rate,tfr,1939,2.1
Belize,blz,Total fertility rate,tfr,1939,6.67
Benin,ben,Total fertility rate,tfr,1939,5.71
Bhutan,btn,Total fertility rate,tfr,1939,6.67
Bolivia,bol,Total fertility rate,tfr,1939,6.59
Bosnia and Herzegovina,bih,Total fertility rate,tfr,1939,5.17
Botswana,bwa,Total fertility rate,tfr,1939,6.48
Brazil,bra,Total fertility rate,tfr,1939,5.9
Brunei,brn,Total fertility rate,tfr,1939,7.32
Bulgaria,bgr,Total fertility rate,tfr,1939,3.09
Burkina Faso,bfa,Total fertility rate,tfr,1939,6.07
Burundi,bdi,Total fertility rate,tfr,1939,6.82
Cambodia,khm,Total fertility rate,tfr,1939,6.95
Cameroon,cmr,Total fertility rate,tfr,1939,5.54
Canada,can,Total fertility rate,tfr,1939,2.65
Cape Verde,cpv,Total fertility rate,tfr,1939,6.55
Central African Republic,caf,Total fertility rate,tfr,1939,5.89
Chad,tcd,Total fertility rate,tfr,1939,6.06
Channel Islands,chanisl,Total fertility rate,tfr,1939,2.34
Chile,chl,Total fertility rate,tfr,1939,4.94
China,chn,Total fertility rate,tfr,1939,5.28
Colombia,col,Total fertility rate,tfr,1939,6.12
Comoros,com,Total fertility rate,tfr,1939,5.83
"Congo, Dem. Rep.",cod,Total fertility rate,tfr,1939,5.99
"Congo, Rep.",cog,Total fertility rate,tfr,1939,5.67
Costa Rica,cri,Total fertility rate,tfr,1939,6.61
Cote d'Ivoire,civ,Total fertility rate,tfr,1939,6.69
Croatia,hrv,Total fertility rate,tfr,1939,3.55
Cuba,cub,Total fertility rate,tfr,1939,4.17
Cyprus,cyp,Total fertility rate,tfr,1939,4.41
Czech Republic,cze,Total fertility rate,tfr,1939,1.94
Denmark,dnk,Total fertility rate,tfr,1939,2.16
Djibouti,dji,Total fertility rate,tfr,1939,6.3
Dominican Republic,dom,Total fertility rate,tfr,1939,6.52
Ecuador,ecu,Total fertility rate,tfr,1939,6.87
Egypt,egy,Total fertility rate,tfr,1939,5.9
El Salvador,slv,Total fertility rate,tfr,1939,6.08
Equatorial Guinea,gnq,Total fertility rate,tfr,1939,5.52
Eritrea,eri,Total fertility rate,tfr,1939,6.94
Estonia,est,Total fertility rate,tfr,1939,2.15
Ethiopia,eth,Total fertility rate,tfr,1939,7.27
Fiji,fji,Total fertility rate,tfr,1939,5.12
Finland,fin,Total fertility rate,tfr,1939,2.56
France,fra,Total fertility rate,tfr,1939,2.17
French Guiana,guf,Total fertility rate,tfr,1939,5.6
French Polynesia,pyf,Total fertility rate,tfr,1939,5.97
Gabon,gab,Total fertility rate,tfr,1939,5.53
Gambia,gmb,Total fertility rate,tfr,1939,5.79
Georgia,geo,Total fertility rate,tfr,1939,3.85
Germany,deu,Total fertility rate,tfr,1939,2.39
Ghana,gha,Total fertility rate,tfr,1939,6.39
Greece,grc,Total fertility rate,tfr,1939,3.34
Greenland,grl,Total fertility rate,tfr,1939,5.76
Grenada,grd,Total fertility rate,tfr,1939,5.46
Guadeloupe,glp,Total fertility rate,tfr,1939,5.62
Guam,gum,Total fertility rate,tfr,1939,5.85
Guatemala,gtm,Total fertility rate,tfr,1939,6.19
Guinea,gin,Total fertility rate,tfr,1939,6.04
Guinea-Bissau,gnb,Total fertility rate,tfr,1939,7.83
Guyana,guy,Total fertility rate,tfr,1939,5.18
Haiti,hti,Total fertility rate,tfr,1939,6.31
Honduras,hnd,Total fertility rate,tfr,1939,6.14
"Hong Kong, China",hkg,Total fertility rate,tfr,1939,4.92
Hungary,hun,Total fertility rate,tfr,1939,2.5
Iceland,isl,Total fertility rate,tfr,1939,2.68
India,ind,Total fertility rate,tfr,1939,5.93
Indonesia,idn,Total fertility rate,tfr,1939,5.4
Iran,irn,Total fertility rate,tfr,1939,6.99
Iraq,irq,Total fertility rate,tfr,1939,7.68
Ireland,irl,Total fertility rate,tfr,1939,2.56
Israel,isr,Total fertility rate,tfr,1939,3.34
Italy,ita,Total fertility rate,tfr,1939,3.07
Jamaica,jam,Total fertility rate,tfr,1939,4.22
Japan,jpn,Total fertility rate,tfr,1939,3.79
Jordan,jor,Total fertility rate,tfr,1939,7.3
Kazakhstan,kaz,Total fertility rate,tfr,1939,5.56
Kenya,ken,Total fertility rate,tfr,1939,7.16
Kiribati,kir,Total fertility rate,tfr,1939,5.68
North Korea,prk,Total fertility rate,tfr,1939,6.16
South Korea,kor,Total fertility rate,tfr,1939,6.3
Kuwait,kwt,Total fertility rate,tfr,1939,7.07
Kyrgyz Republic,kgz,Total fertility rate,tfr,1939,4.52
Lao,lao,Total fertility rate,tfr,1939,6.02
Latvia,lva,Total fertility rate,tfr,1939,2.46
Lebanon,lbn,Total fertility rate,tfr,1939,5.75
Lesotho,lso,Total fertility rate,tfr,1939,5.82
Liberia,lbr,Total fertility rate,tfr,1939,6.22
Libya,lby,Total fertility rate,tfr,1939,7.19
Lithuania,ltu,Total fertility rate,tfr,1939,3.12
Luxembourg,lux,Total fertility rate,tfr,1939,1.75
"Macao, China",mac,Total fertility rate,tfr,1939,4.56
"Macedonia, FYR",mkd,Total fertility rate,tfr,1939,4.54
Madagascar,mdg,Total fertility rate,tfr,1939,7.12
Malawi,mwi,Total fertility rate,tfr,1939,6.79
Malaysia,mys,Total fertility rate,tfr,1939,5.64
Maldives,mdv,Total fertility rate,tfr,1939,5.76
Mali,mli,Total fertility rate,tfr,1939,6.38
Malta,mlt,Total fertility rate,tfr,1939,4.4
Martinique,mtq,Total fertility rate,tfr,1939,5.67
Mauritania,mrt,Total fertility rate,tfr,1939,6.22
Mauritius,mus,Total fertility rate,tfr,1939,4.0
Mayotte,myt,Total fertility rate,tfr,1939,7.54
Mexico,mex,Total fertility rate,tfr,1939,5.9
"Micronesia, Fed. Sts.",fsm,Total fertility rate,tfr,1939,6.74
Moldova,mda,Total fertility rate,tfr,1939,3.54
Mongolia,mng,Total fertility rate,tfr,1939,5.69
Montenegro,mne,Total fertility rate,tfr,1939,4.44
Morocco,mar,Total fertility rate,tfr,1939,6.5
Mozambique,moz,Total fertility rate,tfr,1939,6.65
Myanmar,mmr,Total fertility rate,tfr,1939,6.03
Namibia,nam,Total fertility rate,tfr,1939,5.96
Nepal,npl,Total fertility rate,tfr,1939,6.06
Netherlands,nld,Total fertility rate,tfr,1939,2.64
Netherlands Antilles,ant,Total fertility rate,tfr,1939,5.8
New Caledonia,ncl,Total fertility rate,tfr,1939,5.75
New Zealand,nzl,Total fertility rate,tfr,1939,2.71
Nicaragua,nic,Total fertility rate,tfr,1939,6.36
Niger,ner,Total fertility rate,tfr,1939,6.88
Nigeria,nga,Total fertility rate,tfr,1939,6.44
Norway,nor,Total fertility rate,tfr,1939,1.91
Oman,omn,Total fertility rate,tfr,1939,7.09
Pakistan,pak,Total fertility rate,tfr,1939,6.6
Panama,pan,Total fertility rate,tfr,1939,5.16
Papua New Guinea,png,Total fertility rate,tfr,1939,6.23
Paraguay,pry,Total fertility rate,tfr,1939,6.49
Peru,per,Total fertility rate,tfr,1939,6.68
Philippines,phl,Total fertility rate,tfr,1939,5.62
Poland,pol,Total fertility rate,tfr,1939,3.22
Portugal,prt,Total fertility rate,tfr,1939,3.28
Puerto Rico,pri,Total fertility rate,tfr,1939,5.31
Qatar,qat,Total fertility rate,tfr,1939,6.97
Reunion,reu,Total fertility rate,tfr,1939,6.89
Romania,rou,Total fertility rate,tfr,1939,3.79
Russia,rus,Total fertility rate,tfr,1939,4.88
Rwanda,rwa,Total fertility rate,tfr,1939,7.55
St. Lucia,lca,Total fertility rate,tfr,1939,5.42
St. Vincent and the Grenadines,vct,Total fertility rate,tfr,1939,6.94
Samoa,wsm,Total fertility rate,tfr,1939,7.35
Sao Tome and Principe,stp,Total fertility rate,tfr,1939,6.23
Saudi Arabia,sau,Total fertility rate,tfr,1939,7.05
Senegal,sen,Total fertility rate,tfr,1939,6.15
Serbia,srb,Total fertility rate,tfr,1939,3.96
Seychelles,syc,Total fertility rate,tfr,1939,5.16
Sierra Leone,sle,Total fertility rate,tfr,1939,5.76
Singapore,sgp,Total fertility rate,tfr,1939,7.29
Slovak Republic,svk,Total fertility rate,tfr,1939,2.83
Slovenia,svn,Total fertility rate,tfr,1939,2.82
Solomon Islands,slb,Total fertility rate,tfr,1939,6.41
Somalia,som,Total fertility rate,tfr,1939,7.08
South Africa,zaf,Total fertility rate,tfr,1939,6.4
Spain,esp,Total fertility rate,tfr,1939,2.12
Sri Lanka,lka,Total fertility rate,tfr,1939,5.44
Sudan,sdn,Total fertility rate,tfr,1939,6.66
Suriname,sur,Total fertility rate,tfr,1939,6.58
Swaziland,swz,Total fertility rate,tfr,1939,6.71
Sweden,swe,Total fertility rate,tfr,1939,1.86
Switzerland,che,Total fertility rate,tfr,1939,1.79
Syria,syr,Total fertility rate,tfr,1939,7.03
Taiwan,twn,Total fertility rate,tfr,1939,6.34
Tajikistan,tjk,Total fertility rate,tfr,1939,5.8
Tanzania,tza,Total fertility rate,tfr,1939,6.72
Thailand,tha,Total fertility rate,tfr,1939,6.23
Timor-Leste,tls,Total fertility rate,tfr,1939,6.51
Togo,tgo,Total fertility rate,tfr,1939,6.34
Tonga,ton,Total fertility rate,tfr,1939,6.97
Trinidad and Tobago,tto,Total fertility rate,tfr,1939,4.5
Tunisia,tun,Total fertility rate,tfr,1939,6.16
Turkey,tur,Total fertility rate,tfr,1939,6.69
Turkmenistan,tkm,Total fertility rate,tfr,1939,6.1
Uganda,uga,Total fertility rate,tfr,1939,6.89
Ukraine,ukr,Total fertility rate,tfr,1939,3.25
United Arab Emirates,are,Total fertility rate,tfr,1939,6.94
United Kingdom,gbr,Total fertility rate,tfr,1939,1.84
United States,usa,Total fertility rate,tfr,1939,2.05
Uruguay,ury,Total fertility rate,tfr,1939,2.68
Uzbekistan,uzb,Total fertility rate,tfr,1939,5.66
Vanuatu,vut,Total fertility rate,tfr,1939,7.21
Venezuela,ven,Total fertility rate,tfr,1939,5.46
Palestine,pse,Total fertility rate,tfr,1939,7.3
Western Sahara,esh,Total fertility rate,tfr,1939,6.32
Vietnam,vnm,Total fertility rate,tfr,1939,5.03
Virgin Islands (U.S.),vir,Total fertility rate,tfr,1939,5.32
Yemen,yem,Total fertility rate,tfr,1939,7.11
Zambia,zmb,Total fertility rate,tfr,1939,6.7
Zimbabwe,zwe,Total fertility rate,tfr,1939,6.75
South Sudan,ssd,Total fertility rate,tfr,1939,6.66
Afghanistan,afg,Total fertility rate,tfr,1940,7.38
Albania,alb,Total fertility rate,tfr,1940,4.21
Algeria,dza,Total fertility rate,tfr,1940,7.35
Angola,ago,Total fertility rate,tfr,1940,7.01
Antigua and Barbuda,atg,Total fertility rate,tfr,1940,4.48
Argentina,arg,Total fertility rate,tfr,1940,3.43
Armenia,arm,Total fertility rate,tfr,1940,5.52
Aruba,abw,Total fertility rate,tfr,1940,5.72
Australia,aus,Total fertility rate,tfr,1940,2.26
Austria,aut,Total fertility rate,tfr,1940,2.7
Azerbaijan,aze,Total fertility rate,tfr,1940,6.11
Bahamas,bhs,Total fertility rate,tfr,1940,4.75
Bahrain,bhr,Total fertility rate,tfr,1940,7.01
Bangladesh,bgd,Total fertility rate,tfr,1940,6.42
Barbados,brb,Total fertility rate,tfr,1940,4.34
Belarus,blr,Total fertility rate,tfr,1940,3.59
Belgium,bel,Total fertility rate,tfr,1940,1.84
Belize,blz,Total fertility rate,tfr,1940,6.67
Benin,ben,Total fertility rate,tfr,1940,5.71
Bhutan,btn,Total fertility rate,tfr,1940,6.67
Bolivia,bol,Total fertility rate,tfr,1940,6.6
Bosnia and Herzegovina,bih,Total fertility rate,tfr,1940,5.18
Botswana,bwa,Total fertility rate,tfr,1940,6.48
Brazil,bra,Total fertility rate,tfr,1940,5.9
Brunei,brn,Total fertility rate,tfr,1940,7.33
Bulgaria,bgr,Total fertility rate,tfr,1940,2.97
Burkina Faso,bfa,Total fertility rate,tfr,1940,6.06
Burundi,bdi,Total fertility rate,tfr,1940,6.82
Cambodia,khm,Total fertility rate,tfr,1940,6.95
Cameroon,cmr,Total fertility rate,tfr,1940,5.54
Canada,can,Total fertility rate,tfr,1940,2.76
Cape Verde,cpv,Total fertility rate,tfr,1940,6.55
Central African Republic,caf,Total fertility rate,tfr,1940,5.85
Chad,tcd,Total fertility rate,tfr,1940,6.06
Channel Islands,chanisl,Total fertility rate,tfr,1940,2.31
Chile,chl,Total fertility rate,tfr,1940,4.94
China,chn,Total fertility rate,tfr,1940,5.25
Colombia,col,Total fertility rate,tfr,1940,6.12
Comoros,com,Total fertility rate,tfr,1940,5.82
"Congo, Dem. Rep.",cod,Total fertility rate,tfr,1940,5.99
"Congo, Rep.",cog,Total fertility rate,tfr,1940,5.67
Costa Rica,cri,Total fertility rate,tfr,1940,6.69
Cote d'Ivoire,civ,Total fertility rate,tfr,1940,6.69
Croatia,hrv,Total fertility rate,tfr,1940,3.45
Cuba,cub,Total fertility rate,tfr,1940,4.13
Cyprus,cyp,Total fertility rate,tfr,1940,4.44
Czech Republic,cze,Total fertility rate,tfr,1940,2.22
Denmark,dnk,Total fertility rate,tfr,1940,2.22
Djibouti,dji,Total fertility rate,tfr,1940,6.3
Dominican Republic,dom,Total fertility rate,tfr,1940,6.61
Ecuador,ecu,Total fertility rate,tfr,1940,6.82
Egypt,egy,Total fertility rate,tfr,1940,5.88
El Salvador,slv,Total fertility rate,tfr,1940,6.08
Equatorial Guinea,gnq,Total fertility rate,tfr,1940,5.53
Eritrea,eri,Total fertility rate,tfr,1940,6.94
Estonia,est,Total fertility rate,tfr,1940,2.16
Ethiopia,eth,Total fertility rate,tfr,1940,7.28
Fiji,fji,Total fertility rate,tfr,1940,5.17
Finland,fin,Total fertility rate,tfr,1940,2.15
France,fra,Total fertility rate,tfr,1940,2.0
French Guiana,guf,Total fertility rate,tfr,1940,5.55
French Polynesia,pyf,Total fertility rate,tfr,1940,5.97
Gabon,gab,Total fertility rate,tfr,1940,5.51
Gambia,gmb,Total fertility rate,tfr,1940,5.74
Georgia,geo,Total fertility rate,tfr,1940,3.67
Germany,deu,Total fertility rate,tfr,1940,2.4
Ghana,gha,Total fertility rate,tfr,1940,6.39
Greece,grc,Total fertility rate,tfr,1940,3.32
Greenland,grl,Total fertility rate,tfr,1940,5.76
Grenada,grd,Total fertility rate,tfr,1940,5.43
Guadeloupe,glp,Total fertility rate,tfr,1940,5.62
Guam,gum,Total fertility rate,tfr,1940,5.81
Guatemala,gtm,Total fertility rate,tfr,1940,6.22
Guinea,gin,Total fertility rate,tfr,1940,6.03
Guinea-Bissau,gnb,Total fertility rate,tfr,1940,7.82
Guyana,guy,Total fertility rate,tfr,1940,5.26
Haiti,hti,Total fertility rate,tfr,1940,6.31
Honduras,hnd,Total fertility rate,tfr,1940,6.2
"Hong Kong, China",hkg,Total fertility rate,tfr,1940,4.88
Hungary,hun,Total fertility rate,tfr,1940,2.48
Iceland,isl,Total fertility rate,tfr,1940,2.79
India,ind,Total fertility rate,tfr,1940,5.92
Indonesia,idn,Total fertility rate,tfr,1940,5.39
Iran,irn,Total fertility rate,tfr,1940,6.98
Iraq,irq,Total fertility rate,tfr,1940,7.72
Ireland,irl,Total fertility rate,tfr,1940,2.56
Israel,isr,Total fertility rate,tfr,1940,3.15
Italy,ita,Total fertility rate,tfr,1940,3.07
Jamaica,jam,Total fertility rate,tfr,1940,4.13
Japan,jpn,Total fertility rate,tfr,1940,4.13
Jordan,jor,Total fertility rate,tfr,1940,7.33
Kazakhstan,kaz,Total fertility rate,tfr,1940,5.51
Kenya,ken,Total fertility rate,tfr,1940,7.18
Kiribati,kir,Total fertility rate,tfr,1940,5.69
North Korea,prk,Total fertility rate,tfr,1940,6.12
South Korea,kor,Total fertility rate,tfr,1940,6.31
Kuwait,kwt,Total fertility rate,tfr,1940,7.08
Kyrgyz Republic,kgz,Total fertility rate,tfr,1940,4.36
Lao,lao,Total fertility rate,tfr,1940,6.01
Latvia,lva,Total fertility rate,tfr,1940,2.49
Lebanon,lbn,Total fertility rate,tfr,1940,5.75
Lesotho,lso,Total fertility rate,tfr,1940,5.82
Liberia,lbr,Total fertility rate,tfr,1940,6.23
Libya,lby,Total fertility rate,tfr,1940,7.19
Lithuania,ltu,Total fertility rate,tfr,1940,3.11
Luxembourg,lux,Total fertility rate,tfr,1940,1.72
"Macao, China",mac,Total fertility rate,tfr,1940,4.5
"Macedonia, FYR",mkd,Total fertility rate,tfr,1940,4.54
Madagascar,mdg,Total fertility rate,tfr,1940,7.14
Malawi,mwi,Total fertility rate,tfr,1940,6.79
Malaysia,mys,Total fertility rate,tfr,1940,5.47
Maldives,mdv,Total fertility rate,tfr,1940,5.75
Mali,mli,Total fertility rate,tfr,1940,6.39
Malta,mlt,Total fertility rate,tfr,1940,4.36
Martinique,mtq,Total fertility rate,tfr,1940,5.67
Mauritania,mrt,Total fertility rate,tfr,1940,6.21
Mauritius,mus,Total fertility rate,tfr,1940,3.9
Mayotte,myt,Total fertility rate,tfr,1940,7.58
Mexico,mex,Total fertility rate,tfr,1940,5.93
"Micronesia, Fed. Sts.",fsm,Total fertility rate,tfr,1940,6.79
Moldova,mda,Total fertility rate,tfr,1940,3.38
Mongolia,mng,Total fertility rate,tfr,1940,5.67
Montenegro,mne,Total fertility rate,tfr,1940,4.42
Morocco,mar,Total fertility rate,tfr,1940,6.5
Mozambique,moz,Total fertility rate,tfr,1940,6.65
Myanmar,mmr,Total fertility rate,tfr,1940,6.03
Namibia,nam,Total fertility rate,tfr,1940,5.96
Nepal,npl,Total fertility rate,tfr,1940,6.05
Netherlands,nld,Total fertility rate,tfr,1940,2.67
Netherlands Antilles,ant,Total fertility rate,tfr,1940,5.8
New Caledonia,ncl,Total fertility rate,tfr,1940,5.7
New Zealand,nzl,Total fertility rate,tfr,1940,3.03
Nicaragua,nic,Total fertility rate,tfr,1940,6.4
Niger,ner,Total fertility rate,tfr,1940,6.89
Nigeria,nga,Total fertility rate,tfr,1940,6.43
Norway,nor,Total fertility rate,tfr,1940,1.95
Oman,omn,Total fertility rate,tfr,1940,7.1
Pakistan,pak,Total fertility rate,tfr,1940,6.6
Panama,pan,Total fertility rate,tfr,1940,5.2
Papua New Guinea,png,Total fertility rate,tfr,1940,6.23
Paraguay,pry,Total fertility rate,tfr,1940,6.49
Peru,per,Total fertility rate,tfr,1940,6.7
Philippines,phl,Total fertility rate,tfr,1940,5.56
Poland,pol,Total fertility rate,tfr,1940,3.19
Portugal,prt,Total fertility rate,tfr,1940,3.22
Puerto Rico,pri,Total fertility rate,tfr,1940,5.17
Qatar,qat,Total fertility rate,tfr,1940,6.97
Reunion,reu,Total fertility rate,tfr,1940,6.92
Romania,rou,Total fertility rate,tfr,1940,3.55
Russia,rus,Total fertility rate,tfr,1940,4.2
Rwanda,rwa,Total fertility rate,tfr,1940,7.58
St. Lucia,lca,Total fertility rate,tfr,1940,5.41
St. Vincent and the Grenadines,vct,Total fertility rate,tfr,1940,6.97
Samoa,wsm,Total fertility rate,tfr,1940,7.38
Sao Tome and Principe,stp,Total fertility rate,tfr,1940,6.23
Saudi Arabia,sau,Total fertility rate,tfr,1940,7.06
Senegal,sen,Total fertility rate,tfr,1940,6.19
Serbia,srb,Total fertility rate,tfr,1940,3.92
Seychelles,syc,Total fertility rate,tfr,1940,5.16
Sierra Leone,sle,Total fertility rate,tfr,1940,5.76
Singapore,sgp,Total fertility rate,tfr,1940,6.9
Slovak Republic,svk,Total fertility rate,tfr,1940,2.87
Slovenia,svn,Total fertility rate,tfr,1940,2.84
Solomon Islands,slb,Total fertility rate,tfr,1940,6.41
Somalia,som,Total fertility rate,tfr,1940,7.1
South Africa,zaf,Total fertility rate,tfr,1940,6.4
Spain,esp,Total fertility rate,tfr,1940,3.09
Sri Lanka,lka,Total fertility rate,tfr,1940,5.4
Sudan,sdn,Total fertility rate,tfr,1940,6.66
Suriname,sur,Total fertility rate,tfr,1940,6.58
Swaziland,swz,Total fertility rate,tfr,1940,6.71
Sweden,swe,Total fertility rate,tfr,1940,1.82
Switzerland,che,Total fertility rate,tfr,1940,1.82
Syria,syr,Total fertility rate,tfr,1940,7.05
Taiwan,twn,Total fertility rate,tfr,1940,6.24
Tajikistan,tjk,Total fertility rate,tfr,1940,5.78
Tanzania,tza,Total fertility rate,tfr,1940,6.72
Thailand,tha,Total fertility rate,tfr,1940,6.22
Timor-Leste,tls,Total fertility rate,tfr,1940,6.51
Togo,tgo,Total fertility rate,tfr,1940,6.34
